3  Q0  43419566  50  0.24728775  1476529
3  Q0  25007443  51  0.24728774  8230230
3  Q0  24349992  52  0.23914559  7572779
3  Q0  7324039  53  0.22162087  7324042
3  Q0  23244529  54  0.22162086  6467316
3  Q0  25373397  55  0.22162084  207576
3  Q0  5304891  56  0.21256042  5304894
3  Q0  1333643  57  0.2125604  1333646
3  Q0  13007205  58  0.21256039  4618600
3  Q0  6532806  59  0.1787858  6532809
3  Q0  19958277  60  0.17878579  3181064
3  Q0  13048272  61  0.17878577  4659667
3  Q0  40817021  62  0.15882777  7262592
3  Q0  46485368  63  0.15882775  4542331
4  Q0  24980622  1  0.61203426  8203410
4  Q0  6128334  2  0.5582184  6128338
4  Q0  31616203  3  0.4957305  6450383
4  Q0  8037453  4  0.49573046  8037457
4  Q0  39264456  5  0.48751667  5710028
4  Q0  18062308  6  0.47291738  1285096
4  Q0  6057195  7  0.47291726  6057199
4  Q0  35301079  8  0.46384475  1746651
4  Q0  2492146  9  0.45172164  2492150
4  Q0  16390264  10  0.4517216  8001660
4  Q0  13030852  11  0.44847554  4642248
4  Q0  39903312  12  0.44504285  6348884
4  Q0  18734652  13  0.43937925  1957440
4  Q0  12584053  14  0.43937922  4195449
4  Q0  19408393  15  0.4129571  2631181
4  Q0  40913091  16  0.40665776  7358663
4  Q0  43334921  17  0.3992919  1391885
4  Q0  9650982  18  0.39929187  1262378
4  Q0  5641851  19  0.39329672  5641855
4  Q0  15648443  20  0.39211595  7259839
4  Q0  46485368  21  0.3589391  4542332
4  Q0  14315749  22  0.35893908  5927145
4  Q0  29148743  23  0.34749407  3982923
4  Q0  13964633  24  0.34749404  5576029
4  Q0  1153655  25  0.2742538  1153659
4  Q0  29981186  26  0.27425376  4815366
4  Q0  72180760  27  0.27024084  5071900
4  Q0  21033230  28  0.26722988  4256018
4  Q0  53211308  29  0.26699513  2879664
4  Q0  33904789  30  0.21123068  350361
4  Q0  40867854  31  0.21123067  7313426
4  Q0  23783727  32  0.21123065  7006515
4  Q0  40500438  33  0.17491923  6946010
4  Q0  7915836  34  0.17491922  7915840
5  Q0  11880289  1  0.6909358  3491686
5  Q0  4828631  2  0.69093573  4828636
5  Q0  21692235  3  0.54231036  4915024
5  Q0  22107641  4  0.5423103  5330430
5  Q0  8385277  5  0.54231024  8385282
5  Q0  6121668  6  0.4780244  6121673
5  Q0  15778034  7  0.47802436  7389431
5  Q0  9498458  8  0.47802433  1109855
6  Q0  23117378  1  0.6766019  6340168
6  Q0  2613775  2  0.67599314  2613781
6  Q0  21050357  3  0.6405157  4273147
6  Q0  7711685  4  0.5771104  7711691
6  Q0  22890091  5  0.4901474  6112881
6  Q0  43483151  6  0.49014738  1540117
6  Q0  33667484  7  0.49014735  113058
6  Q0  7647224  8  0.44530758  7647230
6  Q0  20240998  9  0.423606  3463788
6  Q0  4983  10  0.3970483  4989
6  Q0  24795767  11  0.33993167  8018557
6  Q0  16180601  12  0.33993164  7791999
6  Q0  22544171  13  0.30008796  5766961
6  Q0  49429882  14  0.2876548  7486848
6  Q0  24269361  15  0.28765476  7492151
6  Q0  44827480  16  0.22056848  2884446
6  Q0  29526125  17  0.22056846  4360307
6  Q0  20288322  18  0.22056845  3511112
6  Q0  13481731  19  0.20347565  5093129
6  Q0  19912367  20  0.20347564  3135157
9  Q0  24700152  1  0.5846972  7922945
9  Q0  14376683  2  0.47757968  5988084
9  Q0  10128893  3  0.4629467  1740294
9  Q0  8190282  4  0.46294665  8190291
9  Q0  14647747  5  0.46123576  6259148
9  Q0  26105746  6  0.4612357  939931
9  Q0  12315072  7  0.42027283  3926473
9  Q0  9056874  8  0.41670188  668275
9  Q0  12030735  9  0.40971372  3642136
9  Q0  13277039  10  0.40424022  4888440
9  Q0  5597586  11  0.39565834  5597595
9  Q0  3419709  12  0.3932508  3419718
9  Q0  24980622  13  0.37087893  8203415
9  Q0  35301079  14  0.3708789  1746656
9  Q0  10582939  15  0.34039152  2194340
9  Q0  27243019  16  0.3403915  2077204
9  Q0  3090454  17  0.34039146  3090463
9  Q0  33257464  18  0.3317999  8091649
9  Q0  2543135  19  0.33179986  2543144
9  Q0  29253460  20  0.31377268  4087645
9  Q0  5586392  21  0.31377265  5586401
9  Q0  22414304  22  0.31377262  5637097
9  Q0  15928989  23  0.31124276  7540390
9  Q0  33507866  24  0.31124273  8342051
9  Q0  28086354  25  0.25794977  2920539
9  Q0  31166180  26  0.25794974  6000365
9  Q0  341324  27  0.24036254  341333
9  Q0  7852582  28  0.24036252  7852591
9  Q0  9021186  29  0.24036251  632587
9  Q0  26132041  30  0.2016907  966226
9  Q0  40867854  31  0.20169069  7313431
9  Q0  2032877  32  0.20169067  2032886
10  Q0  25510546  1  0.91985667  344732
10  Q0  38477436  2  0.8368939  4923014
10  Q0  29459383  3  0.83689386  4293569
10  Q0  8453819  4  0.8368938  65221
10  Q0  3943235  5  0.42605135  3943245
10  Q0  5687200  6  0.41717646  5687210
10  Q0  1887056  7  0.406413  1887066
10  Q0  17055665  8  0.39188638  278459
10  Q0  21602220  9  0.39188635  4825014
10  Q0  41911192  10  0.39188632  8356770
10  Q0  22467585  11  0.38176543  5690379
10  Q0  2686003  12  0.3817654  2686013
10  Q0  21382907  13  0.26548806  4605701
10  Q0  24834968  14  0.26548803  8057762
10  Q0  36178047  15  0.24120474  2623625
10  Q0  22549449  16  0.24120472  5772243
10  Q0  10852047  17  0.24120471  2463449
10  Q0  35811036  18  0.22187902  2256614
10  Q0  25191216  19  0.221879  25402
10  Q0  9846940  20  0.21553148  1458342
10  Q0  8325952  21  0.21553147  8325962
10  Q0  22482820  22  0.1587458  5705614
10  Q0  7852582  23  0.15874578  7852592
10  Q0  28707489  24  0.14578614  3541675
10  Q0  44366096  25  0.14578612  2423066
11  Q0  25510546  1  0.8973941  344733
11  Q0  29459383  2  0.81645733  4293570
11  Q0  38477436  3  0.8164573  4923015
11  Q0  8453819  4  0.8164572  65222
11  Q0  5687200  5  0.40698922  5687211
11  Q0  7198295  6  0.4069892  7198306
11  Q0  1887056  7  0.39648855  1887067
11  Q0  3173489  8  0.38231668  3173500
11  Q0  25725663  9  0.38231665  559850
11  Q0  21521236  10  0.38231662  4744031
11  Q0  22467585  11  0.37244287  5690380
11  Q0  2686003  12  0.37244284  2686014
11  Q0  35345807  13  0.32189396  1791386
11  Q0  145383432  14  0.32189393  2777107
11  Q0  24834968  15  0.25900492  8057763
11  Q0  35811036  16  0.21646084  2256615
11  Q0  9997636  17  0.21646082  1609039
11  Q0  25191216  18  0.21646081  25403
11  Q0  21884059  19  0.2102683  5106854
11  Q0  9846940  20  0.21026829  1458343
11  Q0  7852582  21  0.15486929  7852593
11  Q0  23865182  22  0.15486927  7087977
11  Q0  9185195  23  0.1422261  796598
11  Q0  44366096  24  0.14222609  2423067
12  Q0  12232678  1  0.67944735  3844082
12  Q0  40971746  2  0.6794473  7417326
12  Q0  43557480  3  0.40302515  1614452
12  Q0  5152028  4  0.3922121  5152040
12  Q0  37424881  5  0.36577767  3870461
12  Q0  21636085  6  0.36577764  4858881
12  Q0  25837950  7  0.355381  672138
12  Q0  19804204  8  0.33936486  3027000
12  Q0  44030361  9  0.33936483  2087333
12  Q0  23377475  10  0.33386254  6600271
12  Q0  33409100  11  0.32537386  8243288
12  Q0  43226130  12  0.32195765  1283102
12  Q0  19799455  13  0.31074265  3022251
12  Q0  10247282  14  0.30697697  1858686
12  Q0  6669242  15  0.30580977  6669254
12  Q0  8839502  16  0.29202908  450906
12  Q0  23599024  17  0.29049  6821820
12  Q0  4583180  18  0.29048997  4583192
12  Q0  16252863  19  0.281912  7864267
12  Q0  6157837  20  0.27775583  6157849
12  Q0  25089501  21  0.2777558  8312297
12  Q0  80522346  22  0.27646524  5024886
12  Q0  22309946  23  0.25941828  5532742
12  Q0  17438862  24  0.25941825  661658
12  Q0  11884292  25  0.25569335  3495696
12  Q0  16256507  26  0.2437977  7867911
12  Q0  36960449  27  0.24379769  3406029
12  Q0  3701541  28  0.24379767  3701553
12  Q0  21003930  29  0.24095081  4226726
12  Q0  20109325  30  0.2409508  3332121
12  Q0  18988265  31  0.24095078  2211061
12  Q0  7034001  32  0.23897955  7034013
12  Q0  16355392  33  0.23897953  7966796
12  Q0  21203899  34  0.23897952  4426695
12  Q0  9513785  35  0.23747835  1125189
12  Q0  1576955  36  0.23747833  1576967
12  Q0  11083121  37  0.23747832  2694525
12  Q0  21395936  38  0.23606512  4618732
12  Q0  19487477  39  0.21739544  2710273
12  Q0  33417012  40  0.21739542  8251200
12  Q0  42291761  41  0.21739541  348733
12  Q0  42095718  42  0.19498776  152690
12  Q0  4445629  43  0.19498774  4445641
12  Q0  2030623  44  0.19267502  2030635
12  Q0  12197393  45  0.19267501  3808797
12  Q0  14711483  46  0.14155236  6322887
12  Q0  25878014  47  0.14155234  712202
13  Q0  7662395  1  0.7254763  7662408
13  Q0  5487448  2  0.6882472  5487461
13  Q0  26611834  3  0.675463  1446023
13  Q0  15512462  4  0.6100469  7123867
13  Q0  19799455  5  0.61004686  3022252
13  Q0  13791044  6  0.5149723  5402449
13  Q0  22815457  7  0.51497227  6038254
13  Q0  40949706  8  0.45660457  7395287
13  Q0  11360768  9  0.45660454  2972173
13  Q0  12994780  10  0.4566045  4606185
13  Q0  10209731  11  0.39263043  1821136
13  Q0  10692412  12  0.3926304  2303817
13  Q0  27054878  13  0.39263037  1889067
14  Q0  6421792  1  0.89260185  6421806
14  Q0  393001  2  0.8926018  393015
14  Q0  3468459  3  0.45084596  3468473
14  Q0  18810195  4  0.45084593  2032993
14  Q0  27647593  5  0.4508459  2481783
15  Q0  24159217  1  0.60631967  7382016
15  Q0  31293581  2  0.58090645  6127772
15  Q0  9997636  3  0.51219314  1609043
15  Q0  25238950  4  0.5090868  73141
15  Q0  40164383  5  0.50211304  6609966
15  Q0  27127885  6  0.49222443  1962076
15  Q0  4468861  7  0.48395234  4468876
15  Q0  14664424  8  0.4627105  6275831
15  Q0  17021845  9  0.46240142  244644
15  Q0  45638119  10  0.4624014  3695094
15  Q0  9558539  11  0.46240136  1169946
15  Q0  35811036  12  0.45766944  2256619
15  Q0  3531388  13  0.4466301  3531403
15  Q0  24101431  14  0.44663006  7324230
15  Q0  21645205  15  0.44663003  4868004
15  Q0  5649538  16  0.4457446  5649553
15  Q0  21382907  17  0.44574457  4605706
15  Q0  1522647  18  0.44574454  1522662
15  Q0  18953920  19  0.443711  2176719
15  Q0  37437064  20  0.4429136  3882647
15  Q0  27822315  21  0.44266915  2656506
15  Q0  43385013  22  0.442435  1441988
15  Q0  3848469  23  0.44221085  3848484
15  Q0  2853291  24  0.43759942  2853306
15  Q0  15678772  25  0.4374967  7290179
15  Q0  24766509  26  0.43545437  7989308
15  Q0  10766688  27  0.43457508  2378095
15  Q0  13244602  28  0.4018232  4856009
15  Q0  33390472  29  0.3975958  8224663
15  Q0  13235609  30  0.38356903  4847016
15  Q0  51728753  31  0.383569  1397120
15  Q0  2587396  32  0.38216367  2587411
15  Q0  1710116  33  0.38216364  1710131
15  Q0  6807122  34  0.36292204  6807137
15  Q0  38844612  35  0.362922  5290195
15  Q0  4399268  36  0.34699446  4399283
15  Q0  35777860  37  0.34699443  2223443
15  Q0  13002003  38  0.33252445  4613410
15  Q0  9911547  39  0.33252442  1522954
15  Q0  9550981  40  0.3325244  1162388
15  Q0  1595617  41  0.32907578  1595632
15  Q0  20690388  42  0.3286014  3913187
15  Q0  11360430  43  0.32845804  2971837
15  Q0  25050969  44  0.32243904  8273768
15  Q0  17077004  45  0.30894282  299803
15  Q0  3430789  46  0.3089428  3430804
15  Q0  39443128  47  0.2608677  5888711
15  Q0  2841164  48  0.26086769  2841179
15  Q0  13969173  49  0.26086766  5580580
15  Q0  20524091  50  0.26031905  3746890
15  Q0  8185080  51  0.26031902  8185095
15  Q0  9675944  52  0.260319  1287351
15  Q0  16728949  53  0.259536  8340356
15  Q0  16999023  54  0.2592034  221822
15  Q0  6082738  55  0.25771576  6082753
15  Q0  4422868  56  0.2573492  4422883
15  Q0  22973574  57  0.25699753  6196373
15  Q0  86129154  58  0.25666156  2243089
15  Q0  243694  59  0.25634137  243709
15  Q0  11900630  60  0.25603667  3512037
15  Q0  28386343  61  0.2557471  3220534
15  Q0  17682477  62  0.25547192  905276
15  Q0  16532419  63  0.25521037  8143826
15  Q0  15803282  64  0.25496188  7414689
15  Q0  53211308  65  0.25483432  2879675
15  Q0  27588420  66  0.25472558  2422611
15  Q0  18447487  67  0.24128675  1670286
15  Q0  79696454  68  0.24128674  4198997
15  Q0  23269537  69  0.24128672  6492336
15  Q0  3701541  70  0.24128671  3701556
15  Q0  14644164  71  0.23832227  6255571
15  Q0  25328476  72  0.23786661  162667
15  Q0  5979056  73  0.23764768  5979071
15  Q0  7875158  74  0.23727226  7875173
15  Q0  17997584  75  0.23648797  1220383
15  Q0  21392223  76  0.23514457  4615022
15  Q0  31616203  77  0.22943226  6450394
15  Q0  40867854  78  0.22943224  7313437
15  Q0  25098790  79  0.22943223  8321589
15  Q0  4702639  80  0.22880821  4702654
15  Q0  4662264  81  0.20689732  4662279
15  Q0  12130690  82  0.2068973  3742097
15  Q0  35087728  83  0.20689729  1533311
15  Q0  19079491  84  0.12414829  2302290
15  Q0  3419802  85  0.12414828  3419817
15  Q0  6961811  86  0.12414827  6961826
17  Q0  7662395  1  0.7254763  7662412
17  Q0  34544514  2  0.6882472  990099
17  Q0  26611834  3  0.675463  1446027
17  Q0  15512462  4  0.6100469  7123871
17  Q0  19799455  5  0.61004686  3022256
17  Q0  13791044  6  0.5149723  5402453
17  Q0  22815457  7  0.51497227  6038258
17  Q0  40949706  8  0.45660457  7395291
17  Q0  11360768  9  0.45660454  2972177
17  Q0  12994780  10  0.4566045  4606189
17  Q0  10209731  11  0.39263043  1821140
17  Q0  10692412  12  0.3926304  2303821
17  Q0  27054878  13  0.39263037  1889071
18  Q0  10958594  1  0.61203426  2570004
18  Q0  6128334  2  0.5582184  6128352
18  Q0  1389264  3  0.4957305  1389282
18  Q0  8037453  4  0.49573046  8037471
18  Q0  31616203  5  0.49573043  6450397
18  Q0  39264456  6  0.48751667  5710042
18  Q0  18062308  7  0.47291738  1285110
18  Q0  6057195  8  0.47291726  6057213
18  Q0  35301079  9  0.46384475  1746665
18  Q0  2492146  10  0.45172164  2492164
18  Q0  15476777  11  0.4517216  7088187
18  Q0  13030852  12  0.44847554  4642262
18  Q0  39903312  13  0.44504282  6348898
18  Q0  18734652  14  0.43937925  1957454
18  Q0  12584053  15  0.43937922  4195463
18  Q0  19408393  16  0.4129571  2631195
18  Q0  40913091  17  0.40665776  7358677
18  Q0  43334921  18  0.3992919  1391899
18  Q0  9650982  19  0.39929187  1262392
18  Q0  5641851  20  0.39329672  5641869
18  Q0  15648443  21  0.39211595  7259853
18  Q0  46485368  22  0.3589391  4542346
18  Q0  14315749  23  0.35893908  5927159
18  Q0  29148743  24  0.34749407  3982937
18  Q0  13964633  25  0.34749404  5576043
18  Q0  38886345  26  0.2742538  5331931
18  Q0  21382907  27  0.27425376  4605709
18  Q0  72180760  28  0.27024084  5071914
18  Q0  21033230  29  0.26722988  4256032
18  Q0  53211308  30  0.26699513  2879678
18  Q0  33904789  31  0.21123068  350375
18  Q0  40867854  32  0.21123067  7313440
18  Q0  23783727  33  0.21123065  7006529
18  Q0  40500438  34  0.17491923  6946024
18  Q0  7915836  35  0.17491922  7915854
19  Q0  16284655  1  0.60737145  7896066
19  Q0  15907458  2  0.5950297  7518869
19  Q0  20418809  3  0.5950296  3641612
19  Q0  36178047  4  0.55168146  2623634
19  Q0  6333347  5  0.5054732  6333366
19  Q0  22362025  6  0.50547314  5584828
19  Q0  1127562  7  0.5054731  1127581
19  Q0  18344910  8  0.50407654  1567713
19  Q0  10078024  9  0.5040765  1689435
19  Q0  2130391  10  0.43133676  2130410
19  Q0  5572127  11  0.43133673  5572146
19  Q0  39424916  12  0.4313367  5870503
19  Q0  12265561  13  0.40037715  3876972
19  Q0  11992632  14  0.40037712  3604043
19  Q0  6296189  15  0.37954  6296208
19  Q0  19912367  16  0.37953997  3135170
19  Q0  11414664  17  0.3430959  3026075
19  Q0  1281769  18  0.34309587  1281788
20  Q0  16284655  1  0.60737145  7896067
20  Q0  15907458  2  0.59502965  7518870
20  Q0  20418809  3  0.5950296  3641613
20  Q0  36178047  4  0.5516814  2623635
20  Q0  24864273  5  0.50547314  8087077
20  Q0  11738716  6  0.5054731  3350128
20  Q0  7157436  7  0.50407654  7157456
20  Q0  10078024  8  0.5040765  1689436
20  Q0  2130391  9  0.4313367  2130411
20  Q0  9278263  10  0.40037715  889675
20  Q0  11992632  11  0.40037712  3604044
20  Q0  12265561  12  0.4003771  3876973
20  Q0  21459247  13  0.37954  4682051
20  Q0  6296189  14  0.37953997  6296209
20  Q0  19912367  15  0.37953994  3135171
20  Q0  11414664  16  0.34309587  3026076
20  Q0  3270834  17  0.34309584  3270854
21  Q0  14021596  1  0.61235785  5633009
21  Q0  19464037  2  0.5778204  2686842
21  Q0  5185871  3  0.56175435  5185892
21  Q0  2488880  4  0.51863635  2488901
21  Q0  22414304  5  0.5186363  5637109
21  Q0  16390264  6  0.51544946  8001677
21  Q0  39300105  7  0.50842667  5745694
21  Q0  2276126  8  0.5084266  2276147
21  Q0  2032877  9  0.50167423  2032898
21  Q0  26611094  10  0.49644306  1445291
21  Q0  29107210  11  0.49644303  3941407
21  Q0  27099731  12  0.496443  1933928
21  Q0  13843341  13  0.38054708  5454754
21  Q0  485020  14  0.37127677  485041
21  Q0  3692112  15  0.36235306  3692133
21  Q0  27944135  16  0.35613537  2778332
21  Q0  3690068  17  0.35613534  3690089
21  Q0  25886725  18  0.32923627  720922
21  Q0  23294314  19  0.3155169  6517119
21  Q0  25298276  20  0.31551686  132473
21  Q0  23862975  21  0.31206164  7085780
21  Q0  41493639  22  0.3120616  7939228
21  Q0  9498458  23  0.30835623  1109871
21  Q0  2496002  24  0.30835617  2496023
21  Q0  21479231  25  0.2900053  4702036
21  Q0  27569370  26  0.2561906  2403567
21  Q0  10408324  27  0.25619057  2019737
21  Q0  24770122  28  0.25172845  7992927
21  Q0  341324  29  0.25172842  341345
21  Q0  3285322  30  0.23378015  3285343
21  Q0  46565020  31  0.23378013  4622001
21  Q0  57121667  32  0.23378012  6790040
21  Q0  6158879  33  0.2337801  6158900
21  Q0  23304931  34  0.22942196  6527736
21  Q0  33339202  35  0.2240219  8173399
21  Q0  29253460  36  0.22402188  4087657
21  Q0  25589047  37  0.22402187  423244
21  Q0  5586392  38  0.22402185  5586413
21  Q0  5433667  39  0.18416645  5433688
21  Q0  22707413  40  0.18416643  5930218
21  Q0  24625323  41  0.18416642  7848128
21  Q0  7852582  42  0.17160982  7852603
21  Q0  22482820  43  0.1716098  5705625
21  Q0  6415816  44  0.17160979  6415837
21  Q0  31616203  45  0.14399958  6450400
21  Q0  40867854  46  0.14399956  7313443
22  Q0  21274919  1  0.7094139  4497725
22  Q0  14682243  2  0.6268639  6293657
22  Q0  25451374  3  0.62686384  285572
22  Q0  16204011  4  0.6268638  7815425
22  Q0  24318630  5  0.61114043  7541436
22  Q0  6490571  6  0.57912934  6490593
22  Q0  14319754  7  0.50433904  5931168
22  Q0  13914633  8  0.4436818  5526047
22  Q0  83707680  9  0.42513976  8210230
22  Q0  39571812  10  0.42513973  6017402
22  Q0  35022568  11  0.40961248  1468158
22  Q0  31562330  12  0.39869463  6396528
22  Q0  31495049  13  0.39248845  6329247
22  Q0  13071728  14  0.3859513  4683142
22  Q0  27711043  15  0.38595128  2545241
22  Q0  10692948  16  0.38497517  2304362
22  Q0  8037453  17  0.38497514  8037475
22  Q0  13619127  18  0.37905687  5230541
22  Q0  39368721  19  0.37229073  5814311
22  Q0  9617381  20  0.3722907  1228795
22  Q0  14865329  21  0.36654472  6476743
22  Q0  35534019  22  0.3665447  1979609
22  Q0  2048139  23  0.36654466  2048161
22  Q0  26199970  24  0.345159  1034168
22  Q0  6129301  25  0.34515896  6129323
22  Q0  34818263  26  0.33212906  1263853
22  Q0  4506414  27  0.33212903  4506436
22  Q0  1781626  28  0.3167187  1781648
22  Q0  6207111  29  0.31671867  6207133
22  Q0  17168045  30  0.30827984  390851
22  Q0  18174210  31  0.3082798  1397016
22  Q0  32357890  32  0.2927582  7192088
22  Q0  24276304  33  0.29275817  7499110
22  Q0  7852582  34  0.2205622  7852604
22  Q0  22482820  35  0.22056219  5705626
22  Q0  23865182  36  0.22056217  7087988
24  Q0  15128866  1  0.6436372  6740282
24  Q0  10165723  2  0.62348443  1777139
24  Q0  3471191  3  0.62203854  3471215
24  Q0  18488986  4  0.6091056  1711794
24  Q0  14474178  5  0.6091055  6085594
24  Q0  35301079  6  0.60707766  1746671
24  Q0  42731834  7  0.6070776  788818
24  Q0  1900152  8  0.6053364  1900176
24  Q0  12489130  9  0.60157025  4100546
24  Q0  143796742  10  0.44294202  1190430
24  Q0  20544428  11  0.36537147  3767236
24  Q0  21377587  12  0.3608926  4600395
24  Q0  9095943  13  0.35530928  707359
24  Q0  19945096  14  0.3543465  3167904
24  Q0  7343711  15  0.33715665  7343735
24  Q0  5377642  16  0.33715662  5377666
24  Q0  25653703  17  0.31960973  487903
24  Q0  45908102  18  0.3196097  3965086
24  Q0  3943235  19  0.3159842  3943259
24  Q0  20764484  20  0.31598416  3987292
24  Q0  31208367  21  0.30429327  6042567
24  Q0  17077004  22  0.30429325  299812
24  Q0  33417012  23  0.2539711  8251212
24  Q0  43557480  24  0.25397107  1614464
24  Q0  26314743  25  0.24848218  1148943
24  Q0  21033230  26  0.24848217  4256038
24  Q0  24917562  27  0.24848215  8140370
24  Q0  841371  28  0.24291223  841395
24  Q0  44366096  29  0.18344022  2423080
24  Q0  5304891  30  0.18344021  5304915
24  Q0  26132041  31  0.16760992  966241
24  Q0  40867854  32  0.1676099  7313446
24  Q0  29526125  33  0.16760989  4360325
25  Q0  23117378  1  0.67660195  6340187
25  Q0  2613775  2  0.67599314  2613800
25  Q0  21050357  3  0.6405156  4273166
25  Q0  7711685  4  0.5771104  7711710
25  Q0  22890091  5  0.4901474  6112900
25  Q0  43483151  6  0.49014738  1540136
25  Q0  33667484  7  0.49014735  113077
25  Q0  7647224  8  0.44530758  7647249
25  Q0  20240998  9  0.423606  3463807
25  Q0  4983  10  0.3970483  5008
25  Q0  24795767  11  0.33993167  8018576
25  Q0  16180601  12  0.33993164  7792018
25  Q0  22544171  13  0.30008796  5766980
25  Q0  49429882  14  0.2876548  7486867
25  Q0  24269361  15  0.28765476  7492170
25  Q0  44827480  16  0.22056848  2884465
25  Q0  29526125  17  0.22056846  4360326
25  Q0  20288322  18  0.22056845  3511131
25  Q0  13481731  19  0.20347565  5093148
25  Q0  19912367  20  0.20347564  3135176
26  Q0  341324  1  0.5743363  341350
26  Q0  29460384  2  0.42243448  4294586
26  Q0  3613041  3  0.42203316  3613067
26  Q0  37205685  4  0.40343925  3651279
26  Q0  4336849  5  0.40343922  4336875
26  Q0  195680777  6  0.3895513  2742819
26  Q0  6491532  7  0.38955128  6491558
26  Q0  17708753  8  0.35440573  931563
26  Q0  22517564  9  0.3544057  5740374
26  Q0  29634262  10  0.35440567  4468464
26  Q0  3067015  11  0.33770126  3067041
26  Q0  25050364  12  0.33770123  8273174
26  Q0  7042304  13  0.32884052  7042330
26  Q0  37207226  14  0.3288405  3652820
26  Q0  9745001  15  0.32884046  1356419
26  Q0  13025574  16  0.30851954  4636992
26  Q0  24834968  17  0.3085195  8057778
26  Q0  34025053  18  0.2537888  470647
26  Q0  9764256  19  0.25378877  1375674
27  Q0  341324  1  0.5513773  341351
27  Q0  29460384  2  0.40554765  4294587
27  Q0  3613041  3  0.40516245  3613068
27  Q0  37205685  4  0.38731182  3651280
27  Q0  38410121  5  0.3873118  4855716
27  Q0  6491532  6  0.373979  6491559
27  Q0  17708753  7  0.3402384  931564
27  Q0  29634262  8  0.34023836  4468465
27  Q0  3067015  9  0.3242017  3067042
27  Q0  25050364  10  0.32420167  8273175
27  Q0  7042304  11  0.31569517  7042331
27  Q0  9745001  12  0.31569514  1356420
27  Q0  37207226  13  0.3156951  3652821
27  Q0  13025574  14  0.2961865  4636993
27  Q0  24834968  15  0.29618648  8057779
27  Q0  12442311  16  0.27991375  4053730
27  Q0  9764256  17  0.2436436  1375675
27  Q0  13223806  18  0.24364358  4835225
28  Q0  12670680  1  0.6796347  4282100
28  Q0  14938990  2  0.6549431  6550410
28  Q0  5448119  3  0.62169933  5448147
